,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,26194000.0,10814000.0,12526000.0,21277000.0,14572000.0,7698000.0,20046000.0,12269000.0,7309000.0,14487000.0,3023000.0,5417000.0,3423000.0,5329000.0,2356000.0
depreication,0.0,2734000.0,1647000.0,1507000.0,1298000.0,928000.0,507000.0,265000.0,515000.0,206000.0,196000.0,203000.0,182000.0,220000.0,263000.0
eps_diluted,0.0,0.0,-1.45,-0.28,-0.28,-0.24,-0.48,0.0,0.0,0.0,0.0,0.0,-4.3,-2.33,-2.76
long_term_assets,0.0,0.0,3515000.0,4473000.0,4555000.0,1507000.0,1170000.0,2238000.0,2888000.0,1965000.0,6583000.0,5034000.0,4180000.0,3791000.0,3067000.0
revenue,0.0,0.0,0.0,0.0,41381000.0,3778000.0,2800000.0,2594000.0,1159000.0,944000.0,556000.0,806000.0,799000.0,614000.0,450000.0
net_income,0.0,0.0,0.0,0.0,0.0,-30506000.0,-6252000.0,-5917000.0,-7604000.0,-9396000.0,-9185000.0,-12956000.0,-10206000.0,-11031000.0,-13566000.0
