,2019,2020,2021,2022
revenue,753973000.0,955393000.0,1167085000.0,1431550000.0
net_income,-44732000.0,-22926000.0,-195286000.0,-149547000.0
cash_and_equiv,86484000.0,207311000.0,466600000.0,409549000.0
depreication,16583000.0,15461000.0,16033000.0,17486000.0
eps_diluted,0.0,-0.15,-1.14,-0.83
long_term_debt,0.0,297620000.0,317865000.0,390863000.0
long_term_assets,0.0,73826000.0,78036000.0,89317000.0
