,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,273000.0,43808000.0,4027000.0,10206000.0,27868000.0,43759000.0,57563000.0,42250000.0,30908000.0
net_income,0.0,-4608000.0,-4836000.0,-9277000.0,-17594000.0,-21498000.0,-255568000.0,-73329000.0,-23210000.0
long_term_assets,0.0,0.0,10513000.0,3006000.0,428000.0,4745000.0,6483000.0,3860000.0,2483000.0
revenue,0.0,0.0,0.0,0.0,3595000.0,443000.0,20993000.0,931000.0,477000.0
depreication,0.0,0.0,0.0,0.0,319000.0,350000.0,341000.0,109000.0,72000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,7.88,-25.64,-7.28
