,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
revenue,460874.0,4681178.0,6833768.0,379493.0,910766.0,760172.0,379026.0,1807965.0,439033.0,1481068.0
net_income,-1460530.0,2232997.0,-1072779.0,-3494740.0,-736955.0,-1035582.0,-3146818.0,-722404.0,-1818338.0,-1196324.0
eps_diluted,-0.01,0.01,-0.01,-0.02,-0.01,-0.01,-0.02,0.0,0.0,0.0
cash_and_equiv,786575.0,5258236.0,317346.0,8550.0,2054.0,5038.0,295521.0,9237.0,9506.0,882.0
long_term_debt,12650614.0,14906077.0,35258419.0,13906052.0,14025897.0,6885518.0,7209815.0,3296862.0,990958.0,1472888.0
long_term_assets,216362.0,189969.0,22284551.0,116052.0,82878.0,41249.0,390692.0,874294.0,1028222.0,499713.0
depreication,51811.0,48745.0,39961.0,34071.0,33174.0,31779.0,160557.0,54692.0,59209.0,38150.0
