,2020,2021,2022,2023
revenue,96364000.0,150191000.0,238035000.0,355426000.0
net_income,-31810000.0,-31752000.0,-76719000.0,-138966000.0
eps_diluted,-1.96,-1.77,-2.2,-1.47
depreication,645000.0,1589000.0,2773000.0,4618000.0
cash_and_equiv,0.0,28509000.0,478937000.0,68587000.0
long_term_assets,0.0,37436000.0,58077000.0,122235000.0
