,2018,2019,2020,2021,2022
revenue,1794894000.0,1814254000.0,2122353000.0,2289463000.0,2237215000.0
net_income,1377729000.0,2348535000.0,975040000.0,619728000.0,42832000.0
cash_and_equiv,0.0,246199000.0,1008680000.0,1541048000.0,1710751000.0
long_term_debt,0.0,6289555000.0,6124471000.0,7267320000.0,8283105000.0
long_term_assets,0.0,11617823000.0,13323388000.0,14637654000.0,14258558000.0
eps_diluted,0.0,0.0,1.32,1.49,0.1
