,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,27986.0,95797.0,18796.0,90077.0,55740.0,4851.0,109561.0,55817.0,68974.0,147049.0
revenue,0.0,314938.0,210633.0,3202908.0,1252675.0,584650.0,300733.0,289028.0,377593.0,265573.0
net_income,0.0,-256855.0,-436884.0,-1491224.0,-2214367.0,-1775481.0,-1693420.0,-1075428.0,1587972.0,-278610.0
long_term_assets,0.0,151892.0,186554.0,391043.0,293730.0,204951.0,7586241.0,8824794.0,101390.0,24031.0
depreication,0.0,16356.0,16356.0,18841.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
