,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,714525000.0,1719948000.0,1821886000.0,1927556000.0,1748471000.0,1518329000.0,1587087000.0,1593728000.0,1628408000.0,1607570000.0,1830675000.0,1472424000.0,1696625000.0,1923000000.0,2637000000.0,2964000000.0,3294000000.0
revenue,0.0,27558135000.0,6556137000.0,7832856000.0,6858851000.0,0.0,0.0,0.0,0.0,0.0,6751552000.0,6922827000.0,6461387000.0,5484490000.0,6266000000.0,6851000000.0,30346000000.0
eps_diluted,0.0,-0.95,0.11,0.26,0.14,0.07,0.23,0.26,0.27,0.24,0.22,-0.09,0.22,0.1,0.47,0.36,1.72
long_term_debt,0.0,0.0,6408771000.0,8602041000.0,9048803000.0,8476858000.0,8240412000.0,9759282000.0,8838824000.0,9364111000.0,9472777000.0,10222521000.0,10662667000.0,10062616000.0,11638000000.0,14908000000.0,14696000000.0
long_term_assets,0.0,0.0,3381934000.0,2652551000.0,2578953000.0,2499254000.0,2820154000.0,3099824000.0,2911991000.0,4069855000.0,4205587000.0,4545441000.0,4395935000.0,4604000000.0,4473000000.0,4988000000.0,5374000000.0
net_income,0.0,0.0,0.0,198290000.0,102177000.0,47348000.0,145157000.0,42975000.0,600801000.0,444081000.0,319564000.0,428534000.0,93000000.0,88000000.0,240000000.0,168000000.0,793000000.0
depreication,0.0,0.0,0.0,707530000.0,471668000.0,521923000.0,566357000.0,464543000.0,540490000.0,515367000.0,432238000.0,434432000.0,433413000.0,0.0,0.0,0.0,0.0
