,2018,2019,2020,2021,2022
revenue,214934376.0,298240268.0,374609772.0,581322760.0,459403430.0
net_income,-50763942.0,27303970.0,25847122.0,35436151.0,-7171450.0
long_term_assets,9527803.0,28663504.0,45810110.0,85569316.0,76063739.0
depreication,2746182.0,4658047.0,7699469.0,14981803.0,20691209.0
eps_diluted,0.0,0.18,0.16,0.22,-0.05
cash_and_equiv,0.0,0.0,0.0,32698390.0,77464311.0
