,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-3742049.0,-7892807.0,-7900035.0,-8028531.0,-2008745.0,-6936263.0,-7352254.0,-12768238.0,-31607956.0
long_term_assets,1386849.0,2822221.0,747710.0,457635.0,232956.0,9199599.0,9135661.0,10670273.0,130501.0
revenue,0.0,0.0,1010663.0,282828.0,163067.0,3465055.0,5233301.0,1840216.0,0.0
cash_and_equiv,0.0,0.0,0.0,19186036.0,3228288.0,3738900.0,11118614.0,29214380.0,12106435.0
depreication,0.0,0.0,0.0,0.0,16950.0,127408.0,18058.0,19183.0,6677.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-7.72,-14.88
