,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6629000.0,10411000.0,12965000.0,16901000.0,18574000.0,14640000.0,12810000.0,20168000.0,112517000.0,62820000.0
revenue,0.0,46253000.0,61351000.0,54552000.0,3908000.0,3043000.0,701000.0,384000.0,3184000.0,12515000.0
net_income,0.0,-86635000.0,-82357000.0,-39864000.0,-135000.0,-1317000.0,-9707000.0,-5080000.0,1448000.0,-59944000.0
depreication,0.0,6796000.0,7787000.0,4258000.0,4636000.0,3790000.0,1213000.0,2701000.0,3189000.0,3269000.0
long_term_assets,0.0,0.0,143293000.0,160327000.0,142147000.0,135913000.0,132548000.0,130764000.0,166141000.0,138357000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.09,-0.4,-0.23,0.01,-0.38
