,2020,2021,2022
net_income,-9090842.0,-109421000.0,-218257000.0
cash_and_equiv,0.0,32168000.0,60388000.0
long_term_debt,359697.0,400648000.0,224160000.0
long_term_assets,175030689.0,324195000.0,347152000.0
revenue,0.0,82912000.0,113765000.0
eps_diluted,0.0,-19.8,-3.68
