,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,361000.0,945000.0,155961000.0,315520000.0,239758000,456649000.0,943771000.0,1168620000.0,923031000.0,211885000.0
net_income,0.0,-7009000.0,-12270000.0,17099000.0,140000,-47590000.0,30542000.0,-107039000.0,377661000.0,-650175000.0
depreication,0.0,38000.0,127000.0,925000.0,3024000,3519000.0,4725000.0,9184000.0,17953000.0,24172000.0
revenue,0.0,0.0,247000.0,2344000.0,32325000,3124000.0,77016000.0,370000.0,914963000.0,1198000.0
long_term_assets,0.0,0.0,2583000.0,24774000.0,22961000,22621000.0,79205000.0,111346000.0,334364000.0,390031000.0
eps_diluted,0.0,0.0,0.0,0.4,0,-0.92,0.51,-1.5,4.7,-8.36
