,2017,2018,2019,2020,2021,2022
revenue,134915000.0,192674000.0,287022000.0,431059000.0,656426000.0,975241000.0
net_income,-10748000.0,-87164000.0,-105828000.0,-119370000.0,-260309000.0,-193381000.0
depreication,12174000.0,18905000.0,29479000.0,49387000.0,66607000.0,102335000.0
cash_and_equiv,0.0,25055000.0,138976000.0,108895000.0,313777000.0,204178000.0
long_term_assets,0.0,101643000.0,140952000.0,250697000.0,416215000.0,700024000.0
eps_diluted,0.0,0.0,-0.72,-0.4,-0.83,-0.59
