,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,37000000.0,27000000.0,25000000.0,43000000.0,404000000.0,30000000.0,50000000.0,40000000.0,69000000.0,47000000.0,25000000.0,452000000.0,404000000.0
revenue,0.0,34275000000.0,9439000000.0,10631000000.0,9459000000.0,4996000000.0,5952000000.0,7605000000.0,8786000000.0,9154000000.0,5963000000.0,42078000000.0,57342000000.0
net_income,0.0,2000000.0,1000000.0,12000000.0,24000000.0,25000000.0,-8000000.0,-800000000.0,180000000.0,48000000.0,-20000000.0,60000000.0,168000000.0
long_term_assets,0.0,0.0,14110000000.0,16446000000.0,19742000000.0,21170000000.0,21828000000.0,22750000000.0,23294000000.0,25355000000.0,22283000000.0,23838000000.0,23849000000.0
depreication,0.0,0.0,483000000.0,378000000.0,394000000.0,433000000.0,515000000.0,519000000.0,521000000.0,604000000.0,656000000.0,777000000.0,968000000.0
eps_diluted,0.0,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
