,2018,2019,2020,2021,2022
cash_and_equiv,16468.0,27579.0,46729.0,122176.0,39623.0
revenue,0.0,346688.0,596735.0,951302.0,2502302.0
net_income,0.0,-133811.0,-1337347.0,-5380270.0,-11276819.0
long_term_assets,0.0,248110.0,720598.0,2781081.0,1229043.0
depreication,0.0,12951.0,62740.0,186063.0,462004.0
eps_diluted,0.0,0.0,-0.003,-0.008,-0.008
