,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2795000.0,2942000.0,3152000.0,2347000.0,3433000.0,2624000.0,18059000.0,17724000.0,14024000.0,18919000.0,26415000.0,37956000.0,29244000.0,20399000.0
revenue,0.0,15443000.0,16324000.0,16530000.0,16318000.0,14586000.0,4782000.0,8178000.0,9302000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,278000.0,1055000.0,534000.0,1084000.0,-76000.0,18020000.0,-1112000.0,374000.0,6244000.0,10969000.0,8161000.0,9039000.0,13881000.0
long_term_assets,0.0,3085000.0,2883000.0,2810000.0,2983000.0,2267000.0,1710000.0,2073000.0,3720000.0,4522000.0,8161000.0,14536000.0,21311000.0,20911000.0
depreication,0.0,502000.0,435000.0,523000.0,435000.0,398000.0,217000.0,248000.0,330000.0,614000.0,1012000.0,2138000.0,3796000.0,5697000.0
eps_diluted,0.0,0.0,0.11,0.06,0.12,-0.01,2.02,-0.13,0.04,0.7,1.22,0.91,1.03,1.61
