,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9580000.0,19591000.0,18740000.0,9719000.0,9183000.0,10989000.0,5306000.0,2626000.0,1039000.0,1456000.0,16617000.0,20464000.0,44507000.0,32068000.0,22457000.0
eps_diluted,0.0,0.31,-1.3,-1.75,0.0,0.0,-0.35,0.02,0.07,-0.03,-0.8,-0.14,-0.19,0.04,-0.06
depreication,0.0,15977000.0,17155000.0,15750000.0,12957000.0,12527000.0,10379000.0,13261000.0,12250000.0,11080000.0,20462000.0,29723000.0,28201000.0,23601000.0,22593000.0
long_term_debt,0.0,0.0,27665000.0,23485000.0,23879000.0,28498000.0,32178000.0,62434000.0,54364000.0,25948000.0,297458000.0,302592000.0,272506000.0,308442000.0,449336000.0
long_term_assets,0.0,0.0,54921000.0,45106000.0,32852000.0,29653000.0,39285000.0,50786000.0,41780000.0,37849000.0,411249000.0,463521000.0,406213000.0,417457000.0,270305000.0
net_income,0.0,0.0,0.0,-26462000.0,-10488000.0,-6406000.0,-1593000.0,333000.0,1192000.0,-652000.0,-24312000.0,-5291000.0,-7577000.0,1500000.0,-2259000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54364000.0,420317000.0,172151000.0,174918000.0,470242000.0,385074000.0
