,2020,2021,2022
net_income,-91130000.0,-192036000.0,-113012000.0
cash_and_equiv,138483000.0,232545000.0,130191000.0
long_term_assets,9681000.0,29713000.0,36008000.0
depreication,763000.0,1578000.0,8830000.0
revenue,0.0,8193000.0,4812000.0
eps_diluted,0.0,-8.48,-4.24
