,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8761925.0,8274112.0,6298807.0,8888162.0,4895359.0,355399.0,0.0,11869866.0,12989087.0
revenue,0.0,10802370.0,11550492.0,11996389.0,12038389.0,12602241.0,0.0,0.0,0.0
net_income,0.0,953633.0,684491.0,1908576.0,2370558.0,553460.0,1062014.0,11798153.0,7512946.0
eps_diluted,0.0,0.22,0.16,0.43,0.52,0.12,0.23,2.44,1.54
long_term_assets,0.0,34137760.0,37546429.0,39127200.0,48620888.0,61451194.0,59352766.0,58667686.0,61576618.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844647.0,2981168.0
