,2016,2017,2018,2019,2020,2021
cash_and_equiv,98366000.0,162301000.0,187343000.0,143499000.0,84999000.0,2515000.0
revenue,0.0,148975000.0,184989000.0,219691000.0,146891000.0,0.0
net_income,0.0,-7373000.0,20792000.0,21273000.0,-20296000.0,-38993000.0
long_term_debt,0.0,168416000.0,208004000.0,212934000.0,224058000.0,1353000.0
long_term_assets,0.0,125093000.0,127773000.0,246644000.0,257753000.0,0.0
depreication,0.0,7640000.0,8469000.0,10058000.0,12912000.0,0.0
eps_diluted,0.0,0.0,0.18,0.18,-0.18,-0.34
