,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1611000.0,2818000.0,1643000.0,3361000.0,3361000.0,3356000.0,4574000.0,2855000.0,4178000.0,5614000.0,6089000.0,6985000.0,3499000.0,4976000.0,6204000.0
revenue,0.0,268785000.0,427546000.0,103988000.0,109516000.0,122887000.0,120380000.0,104567000.0,141874000.0,180403000.0,490316000.0,479605000.0,488198000.0,569968000.0,680704000.0
net_income,0.0,15897000.0,26056000.0,7957000.0,9857000.0,9683000.0,10097000.0,8619000.0,11863000.0,26101000.0,17801000.0,22564000.0,22564000.0,22352000.0,89796000.0
eps_diluted,0.0,2.15,2.73,0.83,1.02,0.67,0.69,0.56,0.73,1.59,1.09,1.37,1.37,1.26,5.04
depreication,0.0,11588000.0,18536000.0,20153000.0,22510000.0,23965000.0,26316000.0,29972000.0,32159000.0,36386000.0,40220000.0,45424000.0,58117000.0,62661000.0,68973000.0
long_term_debt,0.0,0.0,197642000.0,275980000.0,272266000.0,343942000.0,355735000.0,433293000.0,479951000.0,618200000.0,855434000.0,909924000.0,852032000.0,945194000.0,969823000.0
long_term_assets,0.0,0.0,533720000.0,581306000.0,633149000.0,711113000.0,782096000.0,955714000.0,1088068000.0,1236347000.0,1502134000.0,1648372000.0,1796056000.0,1944533000.0,2021061000.0
