,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
cash_and_equiv,5760913.0,6331038.0,7174213.0,5801042.0,6656798.0,4989392.0,3262263.0,3606817.0,3272788.0,1989974.0,1630779.0
net_income,0.0,1683156.0,1048157.0,1358969.0,776590.0,724569.0,-1224667.0,-625055.0,-696912.0,-1903341.0,-444357.0
eps_diluted,0.0,0.14,0.08,0.11,0.06,0.06,-0.1,-0.34,-0.38,-1.03,-0.25
long_term_debt,0.0,10537934.0,10261497.0,9645574.0,11011956.0,10129170.0,8660337.0,7530838.0,9303476.0,3915390.0,3989157.0
long_term_assets,0.0,11598375.0,11006804.0,12767849.0,14442682.0,15314600.0,14461323.0,13533659.0,12680312.0,8267859.0,9441478.0
depreication,0.0,1244990.0,1109088.0,954110.0,952660.0,961731.0,1003096.0,984031.0,900126.0,810442.0,583824.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41788782.0,36115741.0,35055315.0
