,2020,2021,2022
net_income,-20851423.0,5064000.0,852000.0
long_term_debt,63847.0,167012000.0,422482000.0
long_term_assets,278774646.0,405814000.0,395644000.0
revenue,0.0,145833000.0,195015000.0
eps_diluted,0.0,0.03,0.01
cash_and_equiv,0.0,15778000.0,8725000.0
depreication,0.0,43234000.0,37505000.0
