,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1000.0,37407000.0,2730000.0,10757000,5344000.0,7071000.0,2533000.0,12247000.0,5206000.0,12279000.0,4140000.0,5326000.0
revenue,0.0,15123000.0,13141000.0,23014000,23686000.0,70062000.0,90007000.0,142609000.0,45292000.0,13319000.0,87955000.0,186710000.0
net_income,0.0,-4948000.0,-208000.0,-24606000,-5226000.0,-10375000.0,-5745000.0,-23833000.0,-35010000.0,-43096000.0,-66712000.0,-65321000.0
eps_diluted,0.0,-0.49,-0.02,-1,0.0,0.0,0.0,0.0,-16.11,-19.69,-8.89,-5.01
depreication,0.0,5904000.0,10186000.0,16181000,21151000.0,23808000.0,25844000.0,30891000.0,45367000.0,43919000.0,38915000.0,40443000.0
long_term_assets,0.0,0.0,163811000.0,253247000,285452000.0,274215000.0,273752000.0,499294000.0,460256000.0,385767000.0,364795000.0,378044000.0
