,2019,2020,2021,2022
revenue,299281000.0,491760000.0,889058000.0,1187950000.0
net_income,-84872000.0,-92338000.0,-154591000.0,-332149000.0
cash_and_equiv,144205000.0,218484000.0,353842000.0,157810000.0
long_term_debt,0.0,369919000.0,506637000.0,530654000.0
long_term_assets,0.0,275888000.0,1049460000.0,924221000.0
eps_diluted,0.0,0.0,-0.06,-0.8
