,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,10741000.0,3021000.0,2965000.0,112848000.0,134375000.0,56521000.0,100929000.0,184807000.0,330007000.0,139779000.0,240069000.0
net_income,0.0,-12738000.0,5771000.0,59751000.0,21307000.0,104991000.0,38553000.0,45985000.0,70757000.0,324016000.0,555989000.0
eps_diluted,0.0,-0.34,0.16,1.57,0.57,2.93,1.1,1.36,2.13,9.78,17.14
depreication,0.0,27488000.0,26079000.0,12108000.0,12011000.0,16453000.0,39419000.0,52700000.0,62410000.0,79390000.0,123335000.0
long_term_debt,0.0,0.0,301467000.0,520137000.0,504733000.0,580788000.0,1187734000.0,1208981000.0,1203199000.0,2226549000.0,2246964000.0
long_term_assets,0.0,0.0,1141194000.0,1161888000.0,1163566000.0,1237957000.0,1749834000.0,1824136000.0,1878878000.0,3070839000.0,3057790000.0
revenue,0.0,0.0,0.0,0.0,1742850000.0,1906266000.0,639547000.0,662349000.0,721487000.0,3486207000.0,5008744000.0
