,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-341844.0,-109309.0,8395.0,-220169.0,-111027.0,-231681.0,-200938.0,-194393,-18988,6465,-22454,15786,4782
long_term_assets,11388.0,9308.0,3343.0,6568.0,4471.0,3009.0,1731.0,9098,6021,3775,6836,5771,4790
eps_diluted,0.0,0.0,20170368.0,64329846.0,0.0,0.0,0.0,0,0,0,0,0,0
depreication,0.0,0.0,0.0,0.0,2097.0,1462.0,1278.0,9009,3964,2246,2826,1065,981
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,53499.0,44590,23006,27529,28107,13817,20727
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612798,631117,629097,571874,580226,553846
