,2018,2019,2020,2021,2022
revenue,262900000.0,466300000.0,1064800000.0,1133900000.0,678700000.0
net_income,-55100000.0,-55400000.0,63600000.0,-439400000.0,-1255300000.0
depreication,6600000.0,21700000.0,40200000.0,63800000.0,142800000.0
eps_diluted,0.0,-0.2,0.18,-1.39,-3.72
cash_and_equiv,0.0,162100000.0,1035500000.0,1134800000.0,1253900000.0
long_term_assets,0.0,282800000.0,823200000.0,1667500000.0,1393900000.0
