,2015,2016,2017,2018,2019,2020,2021,2022
revenue,294129000.0,313240000.0,333333000.0,103011000.0,123877000.0,469921000.0,532179000.0,572221000.0
net_income,10931000.0,5896000.0,-60347000.0,-9003000.0,-1502000.0,-10500000.0,-8794000.0,-43429000.0
eps_diluted,0.19,0.1,-1.03,-0.13,-0.02,-0.14,-0.12,-0.55
depreication,8378000.0,9980000.0,11747000.0,14734000.0,21522000.0,23806000.0,25644000.0,35504000.0
cash_and_equiv,0.0,16874000.0,39213000.0,35345000.0,223117000.0,241221000.0,413743000.0,316146000.0
long_term_assets,0.0,145673000.0,143983000.0,333163000.0,390688000.0,442967000.0,575054000.0,677912000.0
