,2017,2018,2019,2020,2021,2022
revenue,1888000000.0,469000000.0,863000000.0,605000000.0,663000000.0,574000000.0
net_income,-2973000000.0,-602000000.0,-1219000000.0,-4659000000.0,-587000000.0,201000000.0
eps_diluted,-5.89,-6.02,-12.18,-46.43,-5.85,3.88
cash_and_equiv,0.0,1542000000.0,485000000.0,485000000.0,293000000.0,480000000.0
long_term_debt,0.0,7378000000.0,7393000000.0,12107000000.0,1255000000.0,922000000.0
long_term_assets,0.0,8081000000.0,7506000000.0,2899000000.0,1916000000.0,1944000000.0
depreication,0.0,0.0,0.0,319000000.0,127000000.0,135000000.0
