,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-5212.0,-18191.0,-145094.0,-319180.0,-644602.0,-570443.0,-607819.0,-707532.0,-491300,-1379647,-991693,-1130769,-965884,338408,-2107901
cash_and_equiv,0.0,11.0,33034.0,320178.0,12650.0,3371.0,73.0,0.0,47900,61037,12449,2022,2305,2407966,931868
long_term_debt,0.0,0.0,182132.0,805977.0,476951.0,941903.0,1435785.0,639852.0,477848,1711488,2116954,2762373,3645590,305645,426385
long_term_assets,0.0,0.0,0.0,0.0,0.0,6685.0,0.0,0.0,1001424,760160,478853,5180,5875,310096,114648
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,38090,109575,49519,26215,374881,9609
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212016,242816,307557,455416,4640,2159,4111
