,2018,2019,2020,2021,2022
revenue,249522000.0,388224000.0,550700000.0,745424000.0,766554000.0
net_income,43793000.0,66048000.0,-293623000.0,-25254000.0,-32828000.0
eps_diluted,0.12,0.18,-1.07,-0.06,-0.08
cash_and_equiv,34600000.0,26050000.0,968691000.0,941109000.0,757165000.0
depreication,9806000.0,13573000.0,18430000.0,34539000.0,54177000.0
long_term_debt,0.0,697266000.0,740677000.0,755210000.0,743388000.0
long_term_assets,0.0,300214000.0,383746000.0,518798000.0,684945000.0
