,2020,2021,2022
revenue,279046000.0,323255000.0,384527000.0
net_income,10166000.0,-46358000.0,32078000.0
eps_diluted,101.66,-0.56,0.0
cash_and_equiv,38108000.0,275332000.0,95172000.0
long_term_debt,454752000.0,632318000.0,775635000.0
long_term_assets,97351000.0,146587000.0,375735000.0
depreication,11800000.0,22144000.0,33887000.0
