,2019,2020,2021,2022
revenue,13257200.0,15451500.0,21571400.0,28748900.0
net_income,-12895000.0,-11816400.0,-19082200.0,-23570800.0
eps_diluted,-0.23,-0.17,-0.21,-0.23
depreication,541300.0,1025100.0,1349100.0,2527600.0
cash_and_equiv,0.0,18755200.0,47782400.0,11064700.0
long_term_assets,0.0,6526700.0,13687200.0,34387200.0
