,2018,2019,2020,2021,2022
cash_and_equiv,29891000.0,32117000.0,293666000.0,252141000.0,298529000.0
revenue,0.0,4128690000.0,4010232000.0,7417398000.0,9142799000.0
net_income,0.0,-43539000.0,13710000.0,59198000.0,71747000.0
eps_diluted,0.0,-0.65,0.15,0.42,0.53
depreication,0.0,62404000.0,74396000.0,97194000.0,101752000.0
long_term_debt,0.0,0.0,1136841000.0,1125443000.0,1198418000.0
long_term_assets,0.0,0.0,2130403000.0,2258652000.0,2508037000.0
