,2016,2017,2018,2019,2020,2021,2022
revenue,15721.0,273376.0,1000106.0,1384193.0,1604606.0,754334.0,589035.0
net_income,-551529.0,-2212481.0,-3894016.0,-2895185.0,-2012314.0,-4865855.0,-12010548.0
long_term_debt,683234.0,6821071.0,8782334.0,14705038.0,16764272.0,23462199.0,31208601.0
long_term_assets,2550.0,4011688.0,3496299.0,4999724.0,5230405.0,8278833.0,9107152.0
cash_and_equiv,0.0,0.0,42711.0,7926.0,6457.0,36033.0,42900.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.05,-0.12
