,2020,2021,2022
net_income,-3867984.0,-15984835.0,-26468390.0
eps_diluted,-1.6,-1.59,-1.31
cash_and_equiv,1754569.0,19183044.0,13764508.0
long_term_assets,4351679.0,17209633.0,23411771.0
depreication,74384.0,1961733.0,3538237.0
revenue,0.0,14226794.0,24341874.0
