,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7960000.0,56651000.0,52351000.0,121120000.0,139770000.0,119838000.0,17763000.0,17303000.0,33232000.0,128507000.0,75378000.0,161448000.0,76684000.0,113852000.0,157742000,49462000.0
revenue,0.0,625600000.0,459539000.0,129243000.0,131210000.0,136192000.0,183348000.0,202997000.0,174605000.0,140044000.0,165703000.0,147003000.0,167227000.0,155789000.0,607284000,967996000.0
net_income,0.0,69968000.0,56949000.0,15379000.0,17122000.0,14292000.0,15842000.0,21544000.0,17015000.0,13114000.0,38605000.0,22440000.0,12787000.0,17672000.0,79277000,133584000.0
eps_diluted,0.0,0.0,0.62,0.69,0.2,0.17,0.18,0.25,0.2,0.16,0.45,0.27,0.89,0.87,1,1.69
long_term_debt,0.0,0.0,47054000.0,48900000.0,45663000.0,45355000.0,163568000.0,92888000.0,66168000.0,65534000.0,92725000.0,64689000.0,133598000.0,71042000.0,71594000,537189000.0
long_term_assets,0.0,0.0,426649000.0,312249000.0,312231000.0,276312000.0,580541000.0,609762000.0,599586000.0,536117000.0,618292000.0,573711000.0,747117000.0,758164000.0,695319000,1439706000.0
depreication,0.0,0.0,58730000.0,61949000.0,57876000.0,57821000.0,69649000.0,109629000.0,111848000.0,105580000.0,103905000.0,101329000.0,100932000.0,110381000.0,104232000,133047000.0
