,2018,2019,2020,2021,2022
revenue,72484000.0,77705000.0,93643000.0,387182000.0,327891000.0
net_income,2255000.0,-11283000.0,20941000.0,45893000.0,-310826000.0
eps_diluted,0.06,-0.31,0.53,1.17,-7.93
depreication,25765000.0,28844000.0,30041000.0,29661000.0,23939000.0
long_term_debt,0.0,129114000.0,471753000.0,436652000.0,417407000.0
long_term_assets,0.0,1391504000.0,1437512000.0,1418680000.0,1090974000.0
