,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6696000.0,17593000.0,24721000.0,44727000.0,68938000.0,68136000.0,97540000.0
revenue,0.0,53456000.0,100162000.0,156361000.0,206107000.0,357565000.0,454271000.0
net_income,0.0,8819000.0,22371000.0,61145000.0,75030000.0,164971000.0,161520000.0
eps_diluted,0.0,0.26,0.62,0.8,0.89,1.92,1.89
depreication,0.0,204000.0,184000.0,302000.0,416000.0,517000.0,680000.0
long_term_assets,0.0,0.0,3292000.0,5177000.0,6170000.0,8427000.0,15038000.0
