,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,15500000.0,56500000.0,68300000.0,96300000.0,198700000.0,166800000.0,-114100000.0,40700000.0,112500000.0
eps_diluted,0.18,0.64,0.7,0.93,1.9,1.59,-1.01,0.3,0.74
depreication,132700000.0,121300000.0,118600000.0,126100000.0,130100000.0,155000000.0,276300000.0,338900000.0,462800000.0
long_term_debt,0.0,2662300000.0,2428300000.0,2631000000.0,2593000000.0,2902200000.0,4975600000.0,4767700000.0,7541800000.0
long_term_assets,0.0,1470700000.0,1516500000.0,1719200000.0,1797400000.0,1982900000.0,4265800000.0,4265300000.0,6356000000.0
revenue,0.0,0.0,16104800000.0,16761800000.0,17619900000.0,0.0,0.0,0.0,0.0
