,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4366000.0,10868000.0,21692000.0,9941000.0,17223000.0,21856000.0,20583000.0,26136000.0,24356000.0,29033000.0,411848000.0,107068000.0,112250000.0
revenue,0.0,17800000.0,6493000.0,10120000.0,15618000.0,22315000.0,86489000.0,114905000.0,106732000.0,125568000.0,117316000.0,145085000.0,127262000.0
net_income,0.0,-10932000.0,-17708000.0,-29281000.0,-12380000.0,-8816000.0,-11593000.0,-8751000.0,-21111000.0,23987000.0,-110078000.0,-115254000.0,-159543000.0
depreication,0.0,1500000.0,1900000.0,1800000.0,1590000.0,2377000.0,2977000.0,3354000.0,4070000.0,4919000.0,5738000.0,5871000.0,8116000.0
long_term_debt,0.0,0.0,25127000.0,37437000.0,49734000.0,62682000.0,84285000.0,85234000.0,103515000.0,127579000.0,37099000.0,52155000.0,58860000.0
long_term_assets,0.0,0.0,5692000.0,3636000.0,6849000.0,10076000.0,12588000.0,14841000.0,15851000.0,47147000.0,45215000.0,51861000.0,66638000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-2.82,-2.54,-3.44
