,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,70937000.0,70354000.0,164016000.0,235404000.0,305192000.0,297571000.0,297571000.0,275124000.0,429676000.0,489733000.0,531139000.0,687525000.0,0.0,562588000.0
eps_diluted,0.0,0.43,0.7,0.53,1.04,0.86,0.0,4.6,5.21,6.52,0.92,2.39,3.69,14.94
revenue,0.0,0.0,664955000.0,667913000.0,757853000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,0.0,15238000.0,12029000.0,23658000.0,19511000.0,0.0,104488000.0,0.0,0.0,0.0,129986000.0,0.0,373306000.0
long_term_debt,0.0,0.0,64277000.0,239420000.0,428488000.0,399624000.0,0.0,641683000.0,720405000.0,990005000.0,904720000.0,962682000.0,0.0,1573792000.0
long_term_assets,0.0,0.0,300042000.0,332263000.0,458774000.0,516802000.0,0.0,879113000.0,947762000.0,1581789000.0,1555504000.0,1530284000.0,0.0,2391938000.0
depreication,0.0,0.0,32252000.0,31433000.0,34480000.0,41875000.0,0.0,53137000.0,63011000.0,103193000.0,92503000.0,96178000.0,0.0,120706000.0
