,2020,2021,2022,2023
revenue,336156000.0,607643000.0,892252000.0,1058581000.0
net_income,-519933000.0,-92393000.0,-525586000.0,-328352000.0
eps_diluted,-3.41,-0.55,-1.16,-0.6
depreication,8666000.0,12335000.0,14705000.0,18723000.0
cash_and_equiv,0.0,357690000.0,1768723000.0,1402119000.0
long_term_assets,0.0,132031000.0,295149000.0,390799000.0
