,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,442673000.0,814165000.0,422510000.0,779748000.0,692127000.0,639491000.0,614660000.0,806904000.0,678392000.0,567994000.0,445452000.0,424169000.0,176067000.0,128743000.0,108977000.0,309857000.0
net_income,0.0,-469455000.0,128412000.0,-267287000.0,-358616000.0,-160180000.0,-114738000.0,-54757000.0,82151000.0,-123182000.0,-163276000.0,-79237000.0,-310577000.0,-82933000.0,7806000.0,78407000.0
eps_diluted,0.0,-6.48,1.76,-3.67,-5.11,-2.31,-1.63,-0.76,1.12,-1.62,-1.89,-0.79,-3.08,-0.82,0.08,0.76
depreication,0.0,418802000.0,437176000.0,440705000.0,428608000.0,455898000.0,431086000.0,422904000.0,509500000.0,571825000.0,485829000.0,276307000.0,290672000.0,131379000.0,106084000.0,99033000.0
long_term_debt,0.0,0.0,5027373000.0,5310444000.0,6571284000.0,7082615000.0,8054984000.0,8016463000.0,9270874000.0,8286006000.0,4782637000.0,4005652000.0,3990711000.0,1485928000.0,4009980000.0,253456000.0
long_term_assets,0.0,0.0,8657472000.0,8649008000.0,9878940000.0,9446600000.0,9881111000.0,10444438000.0,11741604000.0,11533318000.0,7259726000.0,7493649000.0,6929996000.0,6255941000.0,1393280000.0,1341241000.0
revenue,0.0,0.0,0.0,2095753000.0,1976022000.0,1980771000.0,1830085000.0,1993920000.0,2450382000.0,2328569000.0,1880332000.0,1728488000.0,1275045000.0,1146255000.0,682508000.0,1190184000.0
