,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6581000.0,3878000.0,1609000.0,42582000.0,60691000.0,70777000.0,28758000.0,7641000,0.0
revenue,0.0,31004000.0,37298000.0,11681000.0,14568000.0,18952000.0,18924000.0,24813000,122289000.0
net_income,0.0,-7891000.0,-3633000.0,-4845000.0,-2468000.0,-5429000.0,-14013000.0,-16260000,1258000.0
depreication,0.0,1854000.0,1902000.0,2405000.0,2892000.0,4671000.0,8010000.0,10680000,13099000.0
long_term_debt,0.0,0.0,24789000.0,34919000.0,30491000.0,39854000.0,36203000.0,30759000,31778000.0
long_term_assets,0.0,0.0,9850000.0,12740000.0,14949000.0,54096000.0,161983000.0,170626000,201008000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.94,-0.73,0,0.06
