,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4705000.0,1098000.0,27812000.0,24991000.0,11819000.0,8000000.0,10711000.0,16123000.0,34959000.0,67907000.0,13376000.0
net_income,0.0,-16198000.0,-3486000.0,-6563000.0,-7713000.0,-7783000.0,-36487000.0,-41852000.0,-27940000.0,-50333000.0,-57762000.0
long_term_debt,0.0,0.0,2415000.0,4419000.0,2404000.0,5934000.0,12127000.0,13681000.0,51167000.0,77378000.0,60796000.0
long_term_assets,0.0,0.0,101000.0,223000.0,740000.0,2674000.0,1328000.0,11791000.0,36989000.0,63887000.0,45693000.0
revenue,0.0,0.0,0.0,0.0,2950000.0,1731000.0,705000.0,1740000.0,9335000.0,23443000.0,30064000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,-1.34,-1.98,-1.73
