,2019,2020,2021,2022
revenue,168001000.0,203222000.0,252022000.0,303426000.0
depreication,2019000.0,2271000.0,3493000.0,5139000.0
cash_and_equiv,0.0,61088000.0,254597000.0,250724000.0
long_term_assets,0.0,14039000.0,23017000.0,125596000.0
net_income,0.0,0.0,-8213000.0,-7967000.0
eps_diluted,0.0,0.0,-0.05,-0.04
