,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4892000.0,39208000.0,9722000.0,96729000.0,112801000.0,67212000.0,26588000.0,86899000.0,87608000.0,54967000.0,51772000.0,26071000.0
net_income,0.0,-23433000.0,-19125000.0,-5811000.0,-41230000.0,-8073000.0,-17834000.0,-24631000.0,-20247000.0,-21237000.0,-16068000.0,-21981000.0
depreication,0.0,288000.0,280000.0,275000.0,318000.0,1177000.0,3034000.0,3321000.0,1716000.0,3370000.0,4360000.0,6636000.0
long_term_debt,0.0,0.0,28833000.0,42403000.0,20516000.0,27521000.0,50347000.0,92024000.0,108718000.0,153062000.0,156018000.0,163800000.0
long_term_assets,0.0,0.0,14916000.0,15195000.0,1680000.0,14278000.0,36648000.0,32236000.0,47147000.0,39706000.0,59130000.0,57672000.0
revenue,0.0,0.0,0.0,0.0,38106000.0,20734000.0,11065000.0,19021000.0,23210000.0,22644000.0,22648000.0,25068000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.91,-2.76,-2.23
