,2019,2020,2021,2022
revenue,170859000.0,233036000.0,216905000.0,187763000.0
net_income,-34913000.0,-46608000.0,-68155000.0,-44190000.0
eps_diluted,-17.67,-17.89,-26.1,-16.87
cash_and_equiv,17207000.0,19267000.0,16141000.0,11438000.0
long_term_debt,198463000.0,177006000.0,157613000.0,153636000.0
long_term_assets,320161000.0,259163000.0,183113000.0,142714000.0
depreication,6584000.0,9384000.0,6593000.0,2387000.0
