,2016,2017,2018,2019,2020,2021,2022
revenue,59731000.0,51741000.0,38419000.0,11305000.0,8278000.0,61880000.0,67772000.0
net_income,1702000.0,-15344000.0,-1493000.0,-14789000.0,-59544000.0,-105538000.0,-119204000.0
cash_and_equiv,11593000.0,22020000.0,125298000.0,4960000.0,206152000.0,30414000.0,47254000.0
depreication,5662000.0,4990000.0,4539000.0,4777000.0,4297000.0,4844000.0,5690000.0
long_term_debt,0.0,31956000.0,51147000.0,41843000.0,54142000.0,66849000.0,82818000.0
long_term_assets,0.0,15140000.0,13193000.0,27802000.0,15929000.0,122893000.0,53791000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.48,-2.29,-2.35
