,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,104769000.0,150242000.0,117309000.0,110234000.0,91597000.0,81382000.0,32666000.0,37619000.0,39963000.0
revenue,0.0,368868000.0,44361000.0,49343000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-27249000.0,-61575000.0,-7395000.0,-7794000.0,-20455000.0,-38816000.0,33136000.0,-71650000.0
depreication,0.0,61729000.0,58069000.0,60307000.0,61419000.0,57166000.0,57167000.0,57395000.0,55957000.0
long_term_assets,0.0,0.0,764554000.0,831214000.0,923906000.0,814532000.0,838967000.0,801489000.0,683054000.0
eps_diluted,0.0,0.0,0.0,-0.42,-1.64,-3.95,-3.18,1.3,-2.69
