,2016,2017,2018,2019,2020,2021,2022
revenue,316128000.0,117962000.0,67825000.0,112894000.0,393246000.0,401325000.0,286537000.0
net_income,88668000.0,28863000.0,14916000.0,-25660000.0,24801000.0,3207000.0,-79205000.0
eps_diluted,-1.07,0.08,0.17,-0.31,0.29,0.04,-0.86
depreication,6008000.0,7738000.0,9454000.0,11870000.0,17970000.0,15680000.0,13373000.0
cash_and_equiv,0.0,260820000.0,280587000.0,113638000.0,157455000.0,154703000.0,126312000.0
long_term_debt,0.0,404842000.0,390069000.0,392110000.0,413661000.0,369082000.0,323912000.0
long_term_assets,0.0,44406000.0,57138000.0,135869000.0,122232000.0,113693000.0,106515000.0
