,2019,2020,2021,2022
revenue,772191000.0,803375000.0,286800000.0,310744000.0
net_income,28420000.0,78973000.0,-16851000.0,16108000.0
eps_diluted,0.1,0.26,-0.06,0.05
depreication,15776000.0,17479000.0,17599000.0,20484000.0
cash_and_equiv,0.0,490841000.0,368209000.0,194294000.0
long_term_debt,0.0,557914000.0,685060000.0,578576000.0
long_term_assets,0.0,763457000.0,802924000.0,905160000.0
