,2017,2018,2019,2020,2021,2022
cash_and_equiv,7800000.0,10900000.0,5500000.0,48700000.0,152600000.0,35800000.0
revenue,0.0,185800000.0,244000000.0,282600000.0,1247100000.0,1371500000.0
net_income,0.0,0.0,6000000.0,10000000.0,27600000.0,82300000.0
eps_diluted,0.0,0.0,0.15,0.26,0.7,0.88
depreication,0.0,25900000.0,25300000.0,25300000.0,53700000.0,21300000.0
long_term_debt,0.0,0.0,92700000.0,775700000.0,732500000.0,1073000000.0
long_term_assets,0.0,0.0,375000000.0,363300000.0,308400000.0,285900000.0
