,2019,2020,2021,2022
revenue,118793000.0,171472000.0,229251000.0,321001000.0
net_income,13060000.0,-4328000.0,1112000.0,1700000.0
cash_and_equiv,0.0,24932000.0,60055000.0,1122000.0
long_term_debt,0.0,342789000.0,441096000.0,520335000.0
long_term_assets,0.0,991737000.0,994305000.0,1164373000.0
eps_diluted,0.0,0.0,0.05,0.04
