,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,150353000.0,29457000.0,4898000.0,5188000.0,0.0,5034000.0,4522000.0,5540000.0,4696000.0,8939000.0,11643000.0,82000.0,298943000.0
net_income,0.0,-61463000.0,-10252000.0,-11370000.0,-3206000.0,-860000.0,561000.0,16085000.0,62994000.0,-17656000.0,-17656000.0,80882000.0,296176000.0
depreication,0.0,16984000.0,2441000.0,2012000.0,2144000.0,2571000.0,9473000.0,9342000.0,9032000.0,25826000.0,30232000.0,28901000.0,27613000.0
long_term_debt,0.0,0.0,451769000.0,508182000.0,0.0,494064000.0,517499000.0,425133000.0,394282000.0,696443000.0,631738000.0,550302000.0,503101000.0
long_term_assets,0.0,0.0,147427000.0,132597000.0,0.0,126764000.0,121071000.0,98327000.0,150691000.0,360036000.0,393386000.0,379716000.0,413110000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.61,1.77,6.81,-5.21,-1.89,8.55,31.51
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881043000.0,1815535000.0,2862850000.0,2637268000.0,3097328000.0,4450214000.0
