,2010,2011,2012,2013,2014,2020,2021,2022
net_income,-2208799.0,-5168000.0,-3866000.0,-5218000.0,524000.0,2861000.0,1414000.0,3111000.0
long_term_debt,29751083.0,26074000.0,32523000.0,29247000.0,28763000.0,23138000.0,18498000.0,31808000.0
long_term_assets,9926250.0,9826000.0,17102000.0,14410000.0,11830000.0,18217000.0,16396000.0,23285000.0
depreication,31702.0,45000.0,73000.0,48000.0,1754000.0,100000.0,300000.0,500000.0
cash_and_equiv,0.0,366000.0,1103000.0,641000.0,1616000.0,2005000.0,2587000.0,7642000.0
revenue,0.0,0.0,0.0,0.0,0.0,63360000.0,65943000.0,97415000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.37,0.19,0.41
