,2014,2015,2017,2018,2019,2020,2021,2022
net_income,-605234.0,-13403980.0,-2997420.0,-7908017.0,-3133165.0,-7647848.0,-19483138.0,-12875313.0
eps_diluted,-0.01,-0.17,0.0,0.0,-0.04,-0.06,-0.12,-0.07
cash_and_equiv,758.0,174988.0,128512.0,207205.0,302486.0,277738.0,3715666.0,2673541.0
long_term_assets,0.0,0.0,12340853.0,12539592.0,23429292.0,30964398.0,91779543.0,96729349.0
revenue,0.0,21840.0,8318016.0,14261794.0,28151524.0,33454349.0,51640813.0,104563002.0
depreication,0.0,0.0,763503.0,0.0,0.0,2070262.0,4154359.0,0.0
