,2019,2020,2021,2022
revenue,388004000.0,560067000.0,719186000.0,878371000.0
net_income,-27145000.0,10825000.0,1919000.0,-53451000.0
eps_diluted,-0.37,0.14,0.02,-0.53
depreication,10500000.0,10600000.0,10600000.0,11600000.0
cash_and_equiv,0.0,37026000.0,66154000.0,138654000.0
long_term_assets,0.0,995347000.0,982748000.0,827874000.0
