,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3943000.0,11269000.0,5412000.0,12063000.0,10699000.0,16109000.0,74076000.0,15813000.0,140263000.0,57847000.0,70769000.0
net_income,0.0,-7305000.0,-8621000.0,-15668000.0,-8281000.0,9716000.0,19967000.0,36282000.0,158403000.0,1028000.0,-68119000.0
depreication,0.0,2850000.0,3805000.0,6104000.0,9935000.0,12699000.0,14576000.0,22395000.0,26790000.0,30845000.0,33119000.0
long_term_assets,0.0,0.0,17627000.0,62975000.0,60363000.0,56406000.0,67743000.0,198311000.0,190127000.0,249422000.0,179749000.0
eps_diluted,0.0,0.0,0.0,-0.73,-0.25,0.28,0.56,1.02,4.44,0.03,-1.95
revenue,0.0,0.0,0.0,0.0,105586000.0,143803000.0,190071000.0,256012000.0,310056000.0,359370000.0,471883000.0
