,2018,2019,2020,2021,2022
revenue,3191560.0,1371201.0,15243282.0,23422006.0,17389217.0
net_income,633749.0,2191437.0,276922.0,-3413644.0,0.0
cash_and_equiv,5570.0,3633645.0,322598.0,4774531.0,4389990.0
depreication,599045.0,3602.0,85680.0,469848.0,1003846.0
eps_diluted,0.0,0.23,0.02,-0.27,-0.48
long_term_assets,0.0,2477263.0,3500937.0,14332060.0,14353546.0
