,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,500000.0,20600000.0,36500000.0,83300000.0,51900000.0,29900000.0,100600000.0,144600000.0,89400000.0
revenue,0.0,632300000.0,620100000.0,698100000.0,773400000.0,780600000.0,738300000.0,818100000.0,859400000.0
net_income,0.0,80000000.0,68500000.0,51600000.0,27500000.0,15500000.0,-57900000.0,17400000.0,30300000.0
eps_diluted,0.0,2.12,1.82,1.36,0.72,0.4,-1.49,0.43,0.73
long_term_debt,0.0,0.0,77800000.0,615700000.0,541800000.0,570200000.0,615900000.0,601100000.0,587500000.0
long_term_assets,0.0,0.0,262500000.0,544800000.0,529800000.0,600500000.0,617500000.0,593300000.0,574500000.0
